Time,GPU0_Mem,GPU0_Util,GPU1_Mem,GPU1_Util,GPU2_Mem,GPU2_Util,GPU3_Mem,GPU3_Util,GPU4_Mem,GPU4_Util,GPU5_Mem,GPU5_Util,GPU6_Mem,GPU6_Util,GPU7_Mem,GPU7_Util,CPU_Mem(GiB),Load,CPU_Util(%),Disk_Overlay(GiB)
03:55:14,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.8,49.75,35.2,1102.9
03:55:16,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.8,49.53,35.2,1103.4
03:55:19,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.8,49.53,35.9,1104.1
03:55:21,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.8,49.53,36.6,1104.8
03:55:23,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.7,49.49,36.6,1105.4
03:55:25,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.8,49.49,36.4,1105.7
03:55:27,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.9,49.29,37.0,1106.0
03:55:29,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.0,49.29,36.6,1106.6
03:55:31,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.1,49.02,36.6,1107.3
03:55:34,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.2,49.02,35.4,1107.8
03:55:36,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,49.02,36.3,1108.4
03:55:38,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,49.02,36.5,1109.1
03:55:40,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.0,49.02,36.6,1109.8
03:55:42,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.86,36.4,1110.5
03:55:44,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.86,35.9,1111.0
03:55:46,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.63,36.3,1111.5
03:55:49,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.63,36.3,1112.0
03:55:51,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.0,48.63,37.5,1112.5
03:55:53,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.50,36.3,1113.0
03:55:55,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.50,36.1,1113.4
03:55:57,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.62,36.2,1113.7
03:55:59,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.62,36.2,1114.9
03:56:01,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.41,37.4,1116.6
03:56:03,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.0,48.41,36.8,1117.4
03:56:06,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.41,37.0,1119.3
03:56:08,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.0,48.30,36.8,1120.7
03:56:10,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.0,48.30,38.0,1121.7
03:56:12,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.11,36.6,1123.3
03:56:14,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.11,36.2,1124.7
03:56:16,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.94,35.8,1125.9
03:56:18,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.94,36.3,1127.3
03:56:21,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.94,36.6,1127.8
03:56:23,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.87,36.2,1128.4
03:56:25,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.87,36.3,1129.0
03:56:27,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.88,35.9,1130.2
03:56:29,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.88,35.7,1130.7
03:56:31,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.73,36.4,1131.1
03:56:33,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.73,35.9,1131.5
03:56:36,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.73,36.0,1132.0
03:56:38,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.83,36.1,1132.7
03:56:40,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.0,47.83,37.0,1134.3
03:56:42,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.0,47.76,36.9,1135.3
03:56:44,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.76,36.8,1136.9
03:56:46,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.02,37.0,1138.7
03:56:48,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.02,35.8,1140.4
03:56:51,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,48.02,36.9,1141.7
03:56:53,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.8,47.94,36.6,1142.8
03:56:55,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.94,35.9,1143.6
03:56:57,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.86,35.6,1144.3
03:56:59,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.9,47.86,36.3,1144.8
03:57:01,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.5,47.88,38.1,1145.3
03:57:03,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.88,35.6,1145.5
03:57:05,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.88,35.3,1145.9
03:57:08,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.81,36.3,1146.4
03:57:10,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.81,37.3,1146.8
03:57:12,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.74,37.5,1148.2
03:57:14,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.74,36.6,1149.0
03:57:16,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.68,36.0,1149.5
03:57:18,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.68,35.4,1150.1
03:57:21,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.68,37.0,1150.6
03:57:23,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.55,35.9,1151.2
03:57:25,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.55,36.4,1151.8
03:57:27,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.58,37.5,1152.8
03:57:29,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.3,47.58,36.6,1153.5
03:57:31,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.46,37.4,1154.0
03:57:33,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.46,36.6,1154.4
03:57:36,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.6,47.46,39.0,1155.0
03:57:38,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.7,47.42,36.5,1155.6
03:57:40,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.6,47.42,36.3,1156.1
03:57:42,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.39,35.8,1156.7
03:57:44,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.39,35.2,1157.4
03:57:46,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.5,47.27,35.5,1158.0
03:57:48,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.27,35.7,1158.6
03:57:51,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.27,36.9,1159.2
03:57:53,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.33,36.3,1159.7
03:57:55,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.33,36.0,1160.3
03:57:57,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.7,47.55,39.5,1160.8
03:57:59,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.6,47.55,36.1,1161.2
03:58:01,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.50,37.3,1162.3
03:58:03,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.50,36.1,1163.0
03:58:06,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.50,36.0,1163.5
03:58:08,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.5,47.38,36.2,1164.1
03:58:10,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.5,47.38,36.7,1164.8
03:58:12,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.5,47.35,36.9,1165.1
03:58:14,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.35,36.1,1165.6
03:58:16,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.32,36.4,1166.2
03:58:18,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,170.5,47.32,36.3,1166.9
03:58:21,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,170.5,47.32,37.3,1167.5
03:58:23,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.4,47.46,36.7,1168.3
03:58:25,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.5,47.46,36.3,1169.0
03:58:27,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.5,47.42,36.9,1169.4
03:58:29,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,171.8,47.42,40.9,1169.9
03:58:31,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.8,47.39,44.8,1170.2
03:58:33,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,78534,0,172.9,47.39,45.9,1170.5
